date,close,volume,open,high,low
40758,56.0814,184655855,55.8543,56.2214,54.6057
40757,55.5586,159570018,56.8071,56.8428,55.4786
40756,56.6786,152529696,56.8257,57.0714,56.0528
40753,55.7828,157856347,55.3771,56.45,54.8571
40752,55.9743,148241774,55.9457,56.7128,55.4471
40751,56.0843,164365019,57.2271,57.52,56.0214
40750,57.63,118968676,57.1428,57.7857,57.0971
40749,56.9286,147129404,55.7643,57.1428,55.66
40746,56.1857,128609149,55.4743,56.4357,55.3928
40745,55.3271,131469069,55.2786,55.7228,54.8428
40744,55.2714,234799250,56.5886,56.61,55.1428
40743,53.8357,198837160,54,54.0928,53.3314
40742,53.4,142687483,52.2043,53.5214,52.1828
40739,52.1314,120737646,51.5957,52.1428,51.31
40738,51.11,107130272,51.5728,51.6586,50.9057
40737,51.1457,97557419,51.19,51.4286,50.9114
40736,50.5357,112716764,50.5043,51.0971,49.8028
40735,50.5714,110366513,50.9057,51.3957,50.4028
40732,51.3871,122332877,50.4771,51.4286,50.3143
40731,51.0286,99596520,50.6671,51.1428,50.5714
40730,50.2514,110994483,49.85,50.5857,49.53
40729,49.9186,88675467,49,49.9757,48.9286
40725,49.0371,109926493,47.9928,49.0714,47.7428
40724,47.9528,80686784,47.8143,48.0186,47.5486
40723,47.72,88123516,48.0057,48.0528,47.4114
40722,47.8943,73368002,47.6643,48.1,47.6343
40721,47.4343,84812375,46.7986,47.7,46.75
40718,46.6214,109887573,47.3386,47.5928,46.4414
40717,47.3186,139572412,45.5628,47.3843,45.4457
40716,46.0871,97468589,46.4514,46.9857,46.0543
40715,46.4714,123112957,45.24,46.5428,45.0286
40714,45.0457,159899088,45.3364,45.3857,44.3571
40711,45.7514,153715076,46.9986,47.0357,45.6228
40710,46.4514,126824918,46.7,46.9544,45.4757
40709,46.6786,98960500,47.1071,47.1857,46.4114
40708,47.4914,83499035,47.1428,47.6071,47.0443
40707,46.6571,82344175,46.7428,46.9014,46.4386
40704,46.5571,108450403,47.2214,47.38,46.5014
40703,47.3557,68737284,47.6071,47.6671,47.25
40702,47.4628,83311015,47.3971,47.8286,47.2357
40701,47.4343,132345680,48.31,48.3171,47.4143
40700,48.2914,115190075,49.3857,49.5786,48.2586
40697,49.0628,77951813,49.0257,49.3328,48.8586
40696,49.4431,84669645,49.5,49.7114,49.1857
40695,49.3586,138299601,49.8386,50.3046,49.2357
40694,49.69,104084431,48.7286,49.69,48.7143
40690,48.2014,50882462,47.8286,48.2328,47.7586
40689,47.8571,55623739,47.9957,48.1271,47.7764
40688,48.1114,73437442,47.6328,48.3657,47.55
40687,47.4557,80444934,47.9286,47.9856,47.3343
40686,47.7714,95541069,47.1386,47.9971,47.06
40683,47.8886,84476515,48.5086,48.7071,47.86
40682,48.6471,65148271,48.8686,48.9163,48.3814
40681,48.5528,83511355,48.0671,48.7214,48
40680,48.02,113030224,47.4286,48.02,47.2471
40679,47.6143,112334984,48.4571,48.7457,47.5143
40676,48.6428,81443694,49.38,49.4643,48.6214
40675,49.51,79915454,49.4457,49.5886,48.8957
40674,49.6043,83509605,49.86,50,49.32
40673,49.9214,71227611,49.8414,49.9557,49.5228
40672,49.6571,51143653,49.6943,49.8857,49.5039
40669,49.5228,69991117,49.9557,50,49.4586
40668,49.5357,83850155,49.7714,50.1357,49.4357
40667,49.9386,97622099,49.7514,50.2614,49.5543
40666,49.7428,78201993,49.7128,49.9843,49.3743
40665,49.4686,110396403,49.9628,50.067,49.3571
40662,50.0186,208434163,49.54,50.5643,49.5237
40661,49.5357,89955627,49.4557,49.9643,49.36
40660,50.0214,88778857,50.32,50.3357,49.5857
40659,50.06,84367665,50.5171,50.7128,49.9071
40658,50.4298,66418687,50.0486,50.5357,50.0428
40654,50.0994,188240276,50.7143,50.7328,49.7886
40653,48.9157,165860990,49.0728,49.3928,48.7857
40652,48.2657,104574571,47.5857,48.2828,47.3871
40651,47.4071,152935766,46.5857,47.4614,45.7371
40648,46.78,113325554,47.6143,47.6628,46.6857
40647,47.4886,75357053,47.8286,48,47.4371
40646,48.0186,86483416,47.86,48.02,47.5028
40645,47.4857,106196122,47.2128,47.6757,47.1714
40644,47.2571,99679750,47.7228,47.9528,47.1457
40641,47.8657,94195248,48.56,48.5928,47.7071
40640,48.2971,93268378,48.3,48.6328,48.0043
40639,48.2914,100460810,48.7457,49.1286,48.1628
40638,48.4128,120651896,48.1414,48.8928,48
40637,48.7414,114751314,49.1871,49.2286,48.3428
40634,49.2228,104496031,50.1586,50.2267,49.0428
40633,49.7868,68453161,49.48,49.9714,49.4371
40632,49.8043,82147055,50.0914,50.1257,49.6343
40631,50.1371,88011586,49.6657,50.1371,49.4371
40630,50.0628,77053503,50.45,50.6171,50.0628
40627,50.22,111997444,49.7243,50.2943,49.5743
40626,49.2814,100635740,48.8357,49.4286,48.4086
40625,48.4557,93078328,48.4686,48.6028,47.9928
40624,48.7428,81435364,48.9371,48.9457,48.4486
40623,48.4714,103178211,47.9986,48.5343,47.8943
40620,47.2386,188150886,48.1614,48.3143,47.1428
40619,47.8057,164523359,48.1186,48.5157,47.2371
40618,47.1443,287646046,48.8571,49,46.6086
40617,49.3471,179747944,48.8714,49.6914,48.5857
40616,50.5086,108959443,50.4543,50.9263,50.1871
40613,50.2843,117542215,49.3328,50.3314,49.2857
40612,49.5243,126724608,49.8743,49.9671,49.2714
40611,50.3528,113249954,50.67,50.68,50.0857
40610,50.8228,88957077,50.7014,51.0571,50.3214
40609,50.7657,136302361,51.6286,51.6671,50.1871
40606,51.4286,113155454,51.4386,51.47,51.1071
40605,51.3657,124643787,51.0271,51.3986,50.8457
40604,50.3028,150412615,49.9943,50.6214,49.7714
40603,49.9014,113527924,50.7814,50.8171,49.6687
40602,50.4586,100497210,50.1771,50.7214,50.16
40599,49.7371,94401188,49.3228,49.7757,49.2571
40598,48.9828,124804997,49.1457,49.3071,48.3386
40597,48.9457,167580960,48.3957,49.2343,48.3728
40596,48.3728,217592825,48.8786,49.3428,48.2457
40592,50.08,203326891,51.2443,51.3571,49.9314
40591,51.1857,132320200,51.0357,51.4671,50.9314
40590,51.8757,118767216,51.5428,52.1286,51.5
40589,51.4143,70731871,51.3128,51.4243,51.0786
40588,51.3114,77500243,50.97,51.3543,50.9586
40585,50.9786,91775628,50.6789,51.1143,50.5057
40584,50.6486,231786170,51.0557,51.4286,49.7143
40583,51.1657,120447916,50.7414,51.2857,50.6957
40582,50.7428,94755248,50.5257,50.7886,50.3071
40581,50.2686,121039906,49.6986,50.4643,49.6628
40578,49.5,80346164,49.0914,49.5286,49.0728
40577,49.0628,98290879,49.1143,49.1771,48.3643
40576,49.1886,64653258,49.2071,49.3214,49.0786
40575,49.29,106341512,48.7571,49.3786,48.7114
40574,48.4743,94202598,47.9714,48.5771,47.7571
40571,48.0143,147746454,49.1671,49.2,47.6468
40570,49.03,71129331,49.1114,49.2418,48.9758
40569,49.1214,126542748,48.9943,49.3714,48.7857
40568,48.7714,135998561,48.0471,48.7771,47.7957
40567,48.2071,143251473,46.6957,48.2071,46.6743
40564,46.6743,188198066,47.6814,47.84,46.6614
40563,47.5257,190898107,48.0614,48.3286,47.16
40562,48.4057,283119845,49.7643,49.8,48.1257
40561,48.6643,462442329,47.0743,49.2518,46.5714
40557,49.7828,76865693,49.4128,49.7828,49.2057
40556,49.3828,74023552,49.3086,49.52,49.1214
40555,49.2028,75491803,49.0357,49.2043,48.8571
40554,48.8057,110618303,49.2686,49.28,48.4957
40553,48.9221,111939414,48.4043,49.0328,48.1671
40550,48.0171,77371653,47.7128,48.05,47.4143
40549,47.6757,74957912,47.817,47.8928,47.5571
40548,47.7143,63310259,47.0786,47.7628,47.0714
40547,47.3271,77212123,47.4914,47.5,46.8786
40546,47.0814,110964733,46.52,47.18,46.4052
40543,46.08,48344906,46.1357,46.2114,45.9014
40542,46.2371,39354103,46.4971,46.5014,46.15
40541,46.47,40775656,46.6028,46.6357,46.4428
40540,46.4957,43898371,46.5586,46.6657,46.4371
40539,46.3828,62274056,46.1217,46.4914,45.9314
40535,46.2286,55731469,46.4286,46.45,46.1671
40534,46.4514,66449697,46.3371,46.5314,46.2214
40533,46.315,63928793,46.1428,46.3414,46.0071
40532,46.03,96006079,45.9428,46.1786,45.4614
40529,45.8014,96587849,45.9471,45.97,45.7471
40528,45.8928,80244454,45.87,46.0871,45.7286
40527,45.7657,103780771,45.7143,46.1428,45.5986
40526,45.7557,87718986,45.9614,46.0771,45.5714
40525,45.9528,109673093,46.3386,46.4371,45.8571
40522,45.7943,65576594,45.6643,45.8643,45.5143
40521,45.6796,73378782,46.0188,46.0714,45.5743
40520,45.8586,80165284,45.6614,45.86,45.3014
40519,45.4586,97437439,46.2571,46.2843,45.4457
40518,45.7357,111165143,45.52,46.0471,45.4886
40515,45.3486,85503906,45.2871,45.5214,45.1914
40514,45.45,115699815,45.3614,45.5714,44.9843
40513,45.2,114829084,45.0386,45.3928,45
40512,44.45,125157098,44.7914,44.9086,44.41
40511,45.2671,110489713,45.0714,45.3543,44.4828
40508,45,59436255,44.82,45.3857,44.7057
40506,44.9707,103401091,44.5714,45.0571,44.5357
40505,44.1043,129372219,44.35,44.5357,43.7943
40504,44.7657,97869619,43.8114,44.7657,43.6957
40501,43.8186,96113949,43.9957,44.0571,43.6057
40500,44.0614,123123667,43.6,44.2386,43.5271
40499,42.9286,119653066,43.0286,43.4271,42.5371
40498,43.0843,164041549,43.6743,43.9428,42.76
40497,43.8621,100475160,44.0657,44.3628,43.7528
40494,44.0043,198704230,45.1428,45.2143,43.3757
40493,45.2364,90179837,45,45.4857,44.8928
40492,45.4328,95152429,45.2343,45.5386,44.7928
40491,45.1543,95514329,45.8643,45.9,44.9286
40490,45.5171,69985111,45.3143,45.6814,45.2514
40487,45.3043,90104657,45.4271,45.6528,45.25
40486,45.4671,159613418,45.0643,45.74,45.0043
40485,44.6857,126496828,44.4814,44.6971,44.0757
40484,44.1943,107689502,43.8571,44.3128,43.8571
40483,43.4543,105463082,43.1743,43.6571,43.1714
40480,42.9971,106459252,43.4614,43.6971,42.9814
40479,43.6057,137111911,43.9928,44,42.9857
40478,43.9757,97963209,43.95,44.2714,43.6571
40477,44.0071,97175079,43.8386,44.2486,43.6643
40476,44.12,96214749,44.1557,44.5143,44.0628
40473,43.9243,92488648,44.1528,44.2914,43.7571
40472,44.2171,136781721,44.6228,44.9628,43.8286
40471,44.3614,179414674,44.1428,44.8928,43.8386
40470,44.2128,307005952,43.3428,44.8243,42.86
40469,45.4286,267603430,45.4957,45.5714,44.8986
40466,44.9628,229189449,43.92,45,43.5586
40465,43.1871,108314742,43.0986,43.21,42.9143
40464,42.8771,155265647,42.8857,43.1371,42.8286
40463,42.6486,139112862,42.2014,42.7857,41.7843
40462,42.1943,106676392,42.1057,42.4628,42.0857
40459,42.01,164183439,41.6733,42.0714,41.4286
40458,41.3171,101859481,41.4766,41.4971,40.9871
40457,41.3128,167206320,41.37,41.7128,40.7514
40456,41.2771,124901667,40.2857,41.35,40.2601
40455,39.8057,108637023,40.2286,40.4143,39.6814
40452,40.36,112000034,40.878,40.94,40.1928
40451,40.5357,167988710,41.2857,41.4286,40.1786
40450,41.0528,117244505,41.0328,41.4014,40.8571
40449,40.98,258538988,41.6814,41.6814,39.2857
40448,41.5948,120369236,41.9964,42.1043,41.5728
40445,41.76,161761929,41.7286,41.9328,41.5071
40444,41.2743,196189899,40.9043,41.8228,40.8571
40443,41.1071,146168794,40.3871,41.14,40.3443
40442,40.5386,166544330,40.5514,41.05,40.3986
40441,40.4614,164490809,39.44,40.54,39.4071
40438,39.3386,157292917,39.67,39.7086,39.0971
40437,39.51,162463819,38.6057,39.5243,38.5
40436,38.6028,106805122,38.31,38.6257,38.2628
40435,38.2943,101293530,38.03,38.4528,37.9314
40434,38.1486,96883319,37.9743,38.3257,37.9657
40431,37.63,96849369,37.5986,37.7857,37.3428
40430,37.5814,109347103,37.8628,38.0743,37.56
40429,37.56,131395709,37.1114,37.77,37.0143
40428,36.83,85565506,36.6628,37.0757,36.6071
40424,36.9671,130035609,36.4414,36.9686,36.3571
40423,36.0243,103632581,35.8946,36.0243,35.51
40422,35.7614,173960762,35.3528,35.9228,35.1828
40421,34.7286,104966361,34.55,34.9371,34.3357
40420,34.6428,95553599,34.3943,35.1071,34.3829
40417,34.5171,136758551,34.5357,34.6586,33.6514
40416,34.3257,116284385,35.0643,35.1071,34.3254
40415,34.6986,148938905,34.0057,34.8557,33.8857
40414,34.2757,150183995,34.6671,34.7143,34.0928
40413,35.1143,103289091,35.97,36,35.0357
40410,35.6628,95681559,35.6271,36.2743,35.5714
40409,35.6971,106533662,36.12,36.2114,35.5257
40408,36.1528,84548265,36.0514,36.3814,35.94
40407,35.9957,105546662,35.7257,36.3757,35.6
40406,35.3771,79420764,35.3686,35.7157,35.2314
40403,35.5857,88560037,35.95,35.9828,35.5843
40402,35.97,133552620,35.2414,36.1571,35.16
40401,35.7414,154454626,36.4857,36.5271,35.6871
40400,37.0586,112874754,37.1214,37.2071,36.7928
40399,37.3928,75552633,37.3543,37.45,37.0814
40396,37.1558,111151143,37.1114,37.3557,36.8043
40395,37.3857,72257102,37.39,37.5971,37.2214
40394,37.5686,105052042,37.5486,37.7543,37.1873
40393,37.4186,104082541,37.2871,37.6086,37.06
40392,37.4071,106583082,37.2057,37.5128,37.0886
40389,36.75,112029784,36.5561,37.1,36.4143
40388,36.8728,160834008,37.2443,37.5214,36.5857
40387,37.28,129737759,37.6671,37.9986,37.1786
40386,37.7257,145188934,37.2671,37.8286,37.1857
40385,37.04,104188731,37.1428,37.1571,36.8157
40382,37.1343,133236640,36.7271,37.1971,36.6114
40381,37.0034,161139628,36.8114,37.1428,36.4728
40380,36.32,295973249,37.87,37.8786,36.2857
40379,35.9843,263591379,34.7,36.1286,34.2871
40378,35.0828,255842447,35.6971,35.6971,34.2286
40375,35.7,259540618,36.1686,36.4243,35.4871
40374,35.9214,205060442,35.4614,36.71,35.3286
40373,36.1038,202950851,35.6257,36.5428,35.5714
40372,35.9711,296797219,36.6171,36.6286,35.2043
40371,36.755,140474992,36.9328,37.4071,36.4086
40368,37.0886,108260072,36.6986,37.1286,36.4514
40367,36.87,184252935,37.4971,37.5571,36.4128
40366,36.9521,163169979,35.7843,36.9671,35.6786
40365,35.5186,153559326,35.8571,36.1143,35.1657
40361,35.2771,173446612,35.7843,35.8471,34.7428
40360,35.4971,255527517,36.3286,36.4,34.7457
40359,35.9328,184538045,36.6728,36.8528,35.7157
40358,36.5957,282782865,37.7316,37.77,36.3286
40357,38.3286,146186434,38.1328,38.5357,37.7886
40354,38.1,136678611,38.58,38.61,37.9728
40353,38.4286,178309303,38.7143,39.0278,38.3
40352,38.71,191838418,39.2257,39.2371,38.2714
40351,39.1214,178776694,38.88,39.4243,38.7857
40350,38.5957,193217628,39.67,39.8586,38.39
40347,39.1534,195928029,38.8928,39.2857,38.7743
40346,38.8386,217872895,38.6571,38.9857,38.5
40345,38.1786,195557169,37.3,38.25,37.2329
40344,37.0986,145862054,36.52,37.1214,36.5
40343,36.3257,150469315,36.5657,37.0214,36.2871
40340,36.2157,136154451,35.4607,36.2657,35.3386
40339,35.7871,193507918,34.9771,35.8543,34.6
40338,34.7428,213040094,35.9243,35.9857,34.6414
40337,35.6186,249904415,36.1771,36.2571,35.0928
40336,35.8486,221253336,36.8986,37.0214,35.7928
40333,36.5664,189045767,36.8871,37.4143,36.3757
40332,37.5886,162341809,37.8828,37.9357,37.2014
40331,37.7071,171594061,37.7914,37.8286,37.1907
40330,37.2614,218455576,37.0986,37.9914,36.9943
40326,36.6971,203645811,37.0554,37.0571,36.1928
40325,36.1928,165270400,35.8,36.27,35.5871
40324,34.8727,212125404,35.7257,36.0186,34.8214
40323,35.0314,261342838,34.1928,35.2514,33.88
40322,35.2514,188078156,35.3257,35.8428,35.18
40319,34.6171,305744272,33.26,34.9286,33.05
40318,33.9657,319497456,34.5543,34.8357,33.7443
40317,35.4771,256089547,35.6428,36.1314,34.9786
40316,36.0514,194856888,36.7114,36.9357,35.7514
40315,36.3171,190413707,36.3857,36.5971,35.3871
40312,36.26,189368537,36.4521,36.64,35.6428
40311,36.9086,149704075,37.6028,37.8571,36.6286
40310,37.4414,163385299,37.035,37.59,36.9571
40309,36.6457,212068004,35.9771,37.1271,35.7857
40308,36.2843,245539284,35.75,36.3786,35.5043
40305,33.6943,418562326,34.8157,35.2243,32.1728
40304,35.1786,319584886,36.2614,36.8928,28.4643
40303,36.5693,220353346,36.1471,36.8771,35.5328
40302,36.9543,180620564,37.5557,37.6128,36.6786
40301,38.05,113343684,37.6914,38.2686,37.5543
40298,37.2986,135421971,38.4728,38.6528,37.2857
40297,38.3771,139522502,37.5743,38.5714,37.43
40296,37.3714,189375537,37.6071,37.7143,36.63
40295,37.4343,176955713,38.1814,38.2628,37.2171
40294,38.5,119378876,38.84,38.9228,38.3128
40291,38.69,198906390,38.2843,38.8828,38.1428
40290,38.0671,197849809,36.8914,38.1071,36.6
40289,37.0314,245072944,36.9721,37.1786,36.5328
40288,34.9414,177792843,35.5057,35.6071,34.7078
40287,35.2957,141571402,35.29,35.4128,34.5386
40284,35.3428,187514026,35.51,35.8771,34.9357
40283,35.56,93876048,35.1114,35.5757,35.0728
40282,35.0986,100827750,35.04,35.1157,34.8671
40281,34.6328,76184103,34.5514,34.6857,34.4443
40280,34.6128,83236885,34.6,34.7243,34.5443
40277,34.5414,83443105,34.49,34.5557,34.3514
40276,34.2786,142899723,34.3486,34.5057,34.0057
40275,34.3714,156909177,34.2457,34.56,34.0943
40274,34.22,111431983,34.0286,34.32,33.8571
40273,34.07,170363601,33.5678,34.0728,33.5386
40269,33.71,150568295,33.9271,34.1043,33.25
40268,33.5714,107438412,33.6414,33.8014,33.4943
40267,33.6921,131326339,33.8004,33.9257,33.4643
40266,33.1986,130887089,33.2857,33.41,33.0886
40263,32.9857,159986658,32.7071,33.1357,32.65
40262,32.3786,135463131,32.9886,32.9957,32.3214
40261,32.7671,149419805,32.52,32.8857,32.5014
40260,32.6228,150384825,32.2343,32.6828,32.0143
40259,32.1071,113828294,31.4957,32.2857,31.45
40256,31.75,139669082,32.1128,32.1771,31.6043
40255,32.0928,85156076,32.0143,32.1428,31.8014
40254,32.0171,112501374,32.1286,32.35,31.8957
40253,32.0643,111581993,32.0257,32.14,31.7871
40252,31.9771,123005437,32.1971,32.2143,31.4643
40249,32.3714,103841951,32.4814,32.5328,32.25
40248,32.2143,101209110,31.9871,32.2143,31.9028
40247,32.12,148907755,31.9757,32.2114,31.8857
40246,31.86,229908139,31.1871,32.1428,31.1271
40245,31.2971,107326832,31.43,31.4414,31.1786
40242,31.2786,224647427,30.7057,31.3857,30.6614
40241,30.1014,89591907,29.8971,30.1314,29.8043
40240,29.9043,92846488,29.8486,29.9814,29.7057
40239,29.8357,141486282,29.99,30.1186,29.6771
40238,29.8557,137312041,29.3928,29.9286,29.35
40235,29.2314,126742668,28.9114,29.31,28.8571
40234,28.8571,166204690,28.1971,28.98,28.1271
40233,28.6651,115019695,28.3186,28.7771,28.2628
40232,28.1513,143761703,28.5714,28.7614,27.9586
40231,28.6308,97607889,28.9057,28.9286,28.4557
40228,28.81,103810451,28.8371,29.0286,28.73
40227,28.9897,105298302,28.8043,29.1271,28.7028
40226,28.9357,108691903,29.17,29.1871,28.6943
40225,29.0571,135631411,28.8486,29.0986,28.7886
40221,28.6257,160883708,28.3014,28.8057,27.9286
40220,28.3814,136569551,27.84,28.5357,27.7228
40219,27.8737,92309448,27.9843,28.0857,27.7514
40218,28.0271,158104077,28.06,28.2143,27.8214
40217,27.7314,119140456,27.9557,28.2686,27.7143
40214,27.9228,212342054,27.5178,28,27.2643
40213,27.4357,188974717,28.1043,28.3386,27.3671
40212,28.4614,153524396,27.8814,28.6,27.7743
40211,27.98,174456782,27.9871,28.0457,27.6257
40210,27.8186,186856796,27.4814,28,27.3286
40207,27.4376,311050273,28.7257,28.8857,27.1786
40206,28.47,292824088,29.2757,29.3571,28.3857
40205,29.6977,430233079,29.55,30.0828,28.5044
40204,29.42,464983189,29.4214,30.53,28.94
40203,29.0107,256160737,28.93,29.2428,28.5986
40200,28.25,219017256,29.54,29.6428,28.1657
40199,29.7246,151730436,30.2971,30.4734,29.6014
40198,30.2464,152695456,30.7014,30.7928,29.9286
40197,30.72,182179955,29.7614,30.7414,29.6057
40193,29.4186,148455485,30.1328,30.2286,29.41
40192,29.9186,108115592,30.0157,30.0657,29.86
40191,30.0928,151055775,29.6957,30.1328,29.1571
40190,29.6743,148302744,29.8843,29.9671,29.4886
40189,30.0157,115271835,30.4,30.4286,29.7786
40186,30.2828,111804664,30.0428,30.2857,29.8657
40185,30.0828,119094816,30.25,30.2857,29.8643
40184,30.1386,137494251,30.6257,30.7471,30.1071
40183,30.6257,150324555,30.6571,30.7986,30.4643
40182,30.5728,122786757,30.49,30.6428,30.34
40178,30.1046,87907426,30.4471,30.4786,30.08
40177,30.2343,102705781,29.8328,30.2857,29.7586
40176,29.8714,110755363,30.3757,30.3886,29.8186
40175,30.23,160784168,30.2457,30.5643,29.9444
40171,29.8628,125222058,29.0786,29.9071,29.05
40170,28.8714,86118086,28.75,28.9114,28.6871
40169,28.6228,87148416,28.4914,28.6928,28.38
40168,28.3186,152166116,28.0071,28.5357,27.9528
40165,27.9186,151863506,27.5957,27.929,27.5143
40164,27.4086,96720359,27.7514,27.8571,27.2857
40163,27.8614,88203036,27.8714,28.0714,27.7928
40162,27.7386,104742851,27.9757,28.2157,27.61
40161,28.14,123034697,27.91,28.2043,27.5086
40158,27.81,107241432,28.2543,28.2857,27.6328
40157,28.0614,122237397,28.5,28.5286,28.0171
40156,28.2571,170359961,27.3257,28.3086,27.1871
40155,27.1243,172136212,27.0514,27.4786,26.9571
40154,26.9928,178153973,27.6171,27.6814,26.9543
40151,27.6171,206587352,28.5286,28.5543,27.1828
40150,28.0686,111825804,28.2028,28.4257,28.0386
40149,28.0328,178051493,28.4228,28.7743,27.9643
40148,28.1386,115558625,28.8914,28.9671,28.1186
40147,28.5586,105960292,28.73,28.8114,28.3957
40144,28.6557,73814252,28.46,28.9943,28.3386
40142,29.17,71610021,29.3428,29.3786,29.1086
40141,29.2057,79299524,29.3328,29.4114,28.9857
40140,29.4114,118458796,29,29.4286,28.9928
40137,28.56,101636880,28.45,28.6271,28.2514
40136,28.6443,134796450,29.23,29.23,28.5428
40135,29.4228,93398578,29.5057,29.5714,29.1428
40134,29.5714,98972890,29.44,29.6343,29.2857
40133,29.5186,120381976,29.3543,29.7143,29.2871
40130,29.2071,85438596,28.9814,29.2614,28.8671
40129,28.8557,89530587,29.02,29.2671,28.7757
40128,29.0357,110939183,29.2228,29.2857,28.8328
40127,28.9971,100095830,28.7171,29.2828,28.7157
40126,28.78,131522059,28.1343,28.8428,28.0371
40123,27.7628,72991822,27.5014,27.8843,27.4857
40122,27.7186,95468409,27.4857,27.8571,27.4028
40121,27.2586,121780787,27.2471,27.6928,27.1757
40120,26.9643,129766809,26.8357,27.0743,26.56
40119,27.0443,169589051,27.1143,27.5543,26.51
40116,26.9286,178927334,28.008,28.1143,26.5809
40115,28.05,142328523,27.8571,28.1157,27.4486
40114,27.4857,203838171,28.2443,28.2886,27.3
40113,28.1957,188494237,28.8086,28.9728,28.0643
40112,28.9257,120323596,29.0957,29.5357,28.5857
40109,29.1343,104997091,29.3857,29.4,29.0328
40108,29.3143,197585279,29.2428,29.6928,28.93
40107,29.2743,297780229,28.5028,29.8157,28.4614
40106,28.3943,283171645,28.6571,28.8214,28.2643
40105,27.1228,223971717,26.8357,27.1428,26.5071
40102,26.8643,106997762,27.05,27.1943,26.8343
40101,27.2228,93217068,27.09,27.2743,27.0757
40100,27.3271,93807028,27.4643,27.4743,27.1757
40099,27.1457,86349156,27.2328,27.31,27.1
40098,27.2586,71985082,27.2886,27.3586,27.0914
40095,27.21,73239202,26.9957,27.2428,26.9457
40094,27.0386,109314133,27.2371,27.35,26.9843
40093,27.1786,116159085,27.1086,27.2214,27.0046
40092,27.1443,150950285,26.82,27.1443,26.7571
40091,26.5748,105618342,26.6,26.6943,26.3243
40088,26.4143,138167581,25.9157,26.5628,25.9071
40087,25.8371,130857059,26.4786,26.6028,25.8143
40086,26.4786,134783220,26.59,26.6357,26.0875
40085,26.4828,86193756,26.6757,26.7714,26.33
40084,26.5931,84275265,26.2671,26.6686,26.19
40081,26.0528,111258383,26.0014,26.5,25.92
40080,26.26,137146491,26.7428,26.8143,26.11
40079,26.5,147927824,26.4857,26.9857,26.4328
40078,26.3543,89155457,26.4557,26.4828,26.1214
40077,26.2886,109290683,26.3271,26.4514,25.9457
40074,26.4314,150314055,26.5471,26.65,26.3943
40073,26.3643,202182601,25.9971,26.6843,25.9957
40072,25.9814,187437586,25.4271,26.1071,25.4114
40071,25.0228,103726871,24.8628,25.0928,24.7986
40070,24.8171,80383404,24.4043,24.8428,24.3214
40067,24.5943,87108026,24.7014,24.74,24.41
40066,24.6514,122612107,24.58,24.75,24.4014
40065,24.4486,202624511,24.6828,24.9243,24.2428
40064,24.7043,78524974,24.7114,24.7343,24.5714
40060,24.33,93309888,23.8966,24.3857,23.87
40059,23.7929,73447592,23.7771,23.8714,23.5714
40058,23.5971,90989317,23.5171,23.9443,23.4443
40057,23.614,117083715,23.9986,24.2857,23.5629
40056,24.03,77698483,24.0228,24.1214,23.7857
40053,24.2928,113355444,24.61,24.6414,24.0757
40052,24.2071,111932414,24.1071,24.2243,23.5471
40051,23.9157,75810303,24.1314,24.2214,23.8228
40050,24.2,80906584,24.2086,24.42,24.1614
40049,24.1514,101534400,24.3028,24.3871,24.0386
40046,24.1743,103799531,23.95,24.1957,23.8286
40045,23.7614,85380706,23.5686,23.8171,23.5157
40044,23.5143,103001321,23.25,23.6143,23.2071
40043,23.4286,106128642,23.09,23.4629,23.0586
40042,22.7986,130749329,23.3643,23.37,22.7743
40039,23.8257,76389693,23.9914,24.0324,23.6471
40038,24.06,109916973,23.8071,24.0957,23.7857
40037,23.6157,110976633,23.2214,23.8157,23.2086
40036,23.2614,88730277,23.3843,23.4829,23.1257
40035,23.5314,75012793,23.6657,23.8,23.38
40032,23.6443,96727219,23.6414,23.8,23.5429
40031,23.4157,85271156,23.6543,23.7871,23.2986
40030,23.5871,105581942,23.6786,23.9128,23.4586
40029,23.65,98772690,23.5614,23.6529,23.4586
40028,23.7757,98285279,23.6014,23.8057,23.5529
40025,23.3414,105620442,23.284,23.5714,23.2729
40024,23.2557,117081055,23.1,23.5314,23.0714
40023,22.8614,95485769,22.7,22.9214,22.6071
40022,22.8571,90763357,22.6971,22.8721,22.5143
40021,22.8714,108073732,22.8814,22.9829,22.4657
40018,22.8551,109372443,22.4214,22.8571,22.3571
40017,22.5457,131337329,22.3757,22.6343,22.2229
40016,22.3914,218380536,22.5414,22.6757,22.3014
40015,21.6443,210901103,21.8986,21.9186,21.3929
40014,21.8441,182888565,21.8957,22.148,21.5557
40011,21.6786,150290605,21.2971,21.7171,21.2329
40010,21.0743,98129949,20.8229,21.1457,20.7957
40009,20.9829,120885416,20.72,21,20.6171
40008,20.3243,86555236,20.29,20.4543,20.1659
40007,20.3343,120527996,19.9343,20.3343,19.6471
40004,19.7886,111021293,19.4771,19.8529,19.4743
40003,19.48,85711596,19.68,19.7129,19.4186
40002,19.6029,143709203,19.4171,19.72,19.2029
40001,19.3429,115148635,19.7829,19.9543,19.3114
40000,19.8014,124447017,19.8143,19.8557,19.4643
39996,20.0029,92381898,20.1786,20.4043,19.97
39995,20.4043,103483971,20.5,20.6657,20.36
39994,20.3471,108476513,20.3686,20.5429,20.2571
39993,20.2814,141781543,20.4943,20.5643,20.22
39990,20.3486,109599663,19.97,20.5086,19.9629
